person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,int_rate_to_loan_amt_ratio,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
24,35000,6.0,2,8575,10.65,0,0.24,0,3,0,3,1,0.245,0.0012419825072886297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,62000,2.0,1,6000,7.51,0,0.1,0,4,0,4,1,0.0967741935483871,0.0012516666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,70000,0.0,2,3600,10.59,0,0.05,0,4,0,4,2,0.05142857142857143,0.0029416666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,100000,7.0,2,25000,11.71,0,0.25,0,4,0,1,3,0.25,0.00046840000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,13806,6.0,3,4750,12.73,1,0.34,1,2,0,2,2,0.34405331015500507,0.00268,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,69743,7.0,4,1000,14.11,0,0.01,0,2,0,4,2,0.014338356537573663,0.01411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,41000,7.0,1,4700,7.9,0,0.11,0,4,0,3,2,0.11463414634146342,0.0016808510638297873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,55000,5.0,3,8000,13.85,0,0.15,1,2,0,4,1,0.14545454545454545,0.00173125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,140000,9.0,2,35000,10.59,0,0.25,0,4,1,0,3,0.25,0.0003025714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,43000,1.0,1,9000,9.63,0,0.21,0,2,0,3,1,0.20930232558139536,0.00107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,31200,1.0,2,3200,11.99,0,0.1,0,4,0,3,2,0.10256410256410256,0.003746875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,46852,3.0,2,6800,10.65,1,0.15,0,4,0,3,1,0.14513788098693758,0.0015661764705882353,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,39900,3.0,2,6000,11.49,0,0.15,0,2,0,3,1,0.15037593984962405,0.001915,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,59000,3.0,4,12000,10.99,1,0.2,0,4,1,4,0,0.2033898305084746,0.0009158333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22,67500,1.0,2,7500,9.76,0,0.11,0,3,0,4,1,0.1111111111111111,0.0013013333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,23000,2.0,1,7000,8.9,0,0.3,0,4,0,2,1,0.30434782608695654,0.0012714285714285716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,30000,6.0,1,6000,7.51,0,0.2,0,3,0,3,1,0.2,0.0012516666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,50000,6.0,2,10000,9.88,0,0.2,0,4,0,3,1,0.2,0.0009880000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,34900,3.0,2,5000,11.49,0,0.14,0,3,0,3,2,0.14326647564469913,0.002298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,18000,1.0,1,3200,8.49,1,0.18,0,2,0,2,2,0.17777777777777778,0.002653125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25,98000,0.0,1,2000,7.37,0,0.02,0,3,1,1,2,0.02040816326530612,0.003685,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,51996,7.0,3,4000,13.98,0,0.08,1,2,0,4,2,0.07692899453804139,0.0034950000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23,33000,5.0,4,4800,14.54,0,0.15,0,4,0,3,2,0.14545454545454545,0.0030291666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,112000,8.0,1,3500,5.42,0,0.03,0,4,0,0,2,0.03125,0.0015485714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,32000,0.0,1,4000,7.68,0,0.13,0,3,0,3,2,0.125,0.0019199999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,67983,7.0,4,15000,16.49,1,0.19,0,3,1,4,0,0.22064339614315343,0.0010993333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,45792,3.0,2,17000,10.38,1,0.37,0,3,0,3,3,0.3712438853948288,0.0006105882352941176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,56004,3.0,3,7000,14.22,0,0.12,0,4,1,4,1,0.12499107206628098,0.0020314285714285716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,35000,9.0,3,4000,13.11,0,0.11,0,4,1,3,2,0.11428571428571428,0.0032775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,30000,6.0,2,4000,9.76,0,0.13,0,3,1,3,2,0.13333333333333333,0.00244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,92000,7.0,3,18000,12.68,0,0.2,0,2,0,1,3,0.1956521739130435,0.0007044444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,56100,4.0,4,20000,14.74,1,0.3,1,4,0,4,3,0.35650623885918004,0.000737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,69996,7.0,3,5600,13.11,0,0.08,0,4,0,4,1,0.08000457168981084,0.0023410714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,37000,3.0,4,3600,15.62,1,0.1,0,4,0,3,2,0.0972972972972973,0.004338888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,62000,7.0,1,6200,10.99,0,0.1,0,2,0,4,1,0.1,0.0017725806451612904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,60000,2.0,1,9000,6.17,0,0.15,0,2,0,4,1,0.15,0.0006855555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,32000,0.0,3,8500,13.16,0,0.27,1,4,0,3,1,0.265625,0.0015482352941176471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24,42000,0.0,1,12000,7.66,0,0.29,0,2,0,3,0,0.2857142857142857,0.0006383333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24,80000,8.0,4,5000,15.62,0,0.06,0,2,0,1,2,0.0625,0.003124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,77000,1.0,6,7200,18.53,1,0.09,0,2,1,1,1,0.09350649350649351,0.002573611111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,62500,2.0,1,6000,5.79,0,0.1,0,3,0,4,1,0.096,0.000965,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,63600,9.0,2,7000,11.49,1,0.11,0,4,1,4,1,0.11006289308176101,0.0016414285714285715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,19200,3.0,4,5000,15.33,1,0.26,1,2,0,2,2,0.2604166666666667,0.003066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,89000,6.0,3,16000,13.22,0,0.18,0,2,0,1,3,0.1797752808988764,0.00082625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,80000,6.0,1,16000,7.88,0,0.2,0,3,0,1,3,0.2,0.0004925,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,59000,3.0,3,6800,12.53,1,0.12,0,2,0,4,1,0.1152542372881356,0.0018426470588235294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,34000,0.0,3,10000,13.79,1,0.29,1,2,1,3,1,0.29411764705882354,0.001379,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,50000,3.0,1,6000,8.94,0,0.12,0,4,0,3,1,0.12,0.00149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,30000,0.0,5,10000,19.29,1,0.33,0,3,0,3,1,0.3333333333333333,0.001929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24,46000,0.0,4,5975,14.46,1,0.13,1,4,0,3,1,0.1298913043478261,0.002420083682008368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,80000,0.0,2,16000,9.88,0,0.2,0,2,1,1,3,0.2,0.0006175000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,89772,8.0,3,6000,13.92,0,0.07,1,3,0,1,1,0.06683598449405159,0.00232,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,33000,9.0,2,3000,11.99,0,0.09,0,3,1,3,2,0.09090909090909091,0.003996666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,54000,7.0,2,1500,9.62,0,0.03,0,4,0,4,2,0.027777777777777776,0.0064133333333333325,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,30000,4.0,3,6500,13.85,0,0.22,0,3,0,3,1,0.21666666666666667,0.002130769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24,70000,4.0,3,14400,12.68,0,0.21,0,4,0,4,0,0.2057142857142857,0.0008805555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,96000,7.0,2,10000,10.65,0,0.1,0,3,0,1,1,0.10416666666666667,0.001065,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,39000,6.0,1,7000,8.94,1,0.18,0,3,0,3,1,0.1794871794871795,0.0012771428571428571,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,105000,11.0,1,5000,8.49,0,0.05,0,4,1,0,2,0.047619047619047616,0.001698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,56000,6.0,5,18250,16.7,1,0.33,0,3,0,4,3,0.32589285714285715,0.0009150684931506849,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,100000,4.0,2,4150,10.65,0,0.04,0,4,0,1,2,0.0415,0.002566265060240964,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,48000,0.0,1,1000,7.29,0,0.02,0,4,0,3,2,0.020833333333333332,0.00729,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,39900,0.0,1,12000,7.9,0,0.3,0,4,0,3,0,0.3007518796992481,0.0006583333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,30000,2.0,2,2000,10.38,0,0.07,0,3,1,3,2,0.06666666666666667,0.00519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,96000,3.0,2,12000,11.99,0,0.13,0,3,1,1,0,0.125,0.0009991666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,101424,6.0,1,2000,7.29,0,0.02,0,3,1,0,2,0.019719198611768417,0.003645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,26400,10.0,3,8500,13.23,0,0.32,0,4,1,3,1,0.32196969696969696,0.0015564705882352941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,29200,6.0,1,2500,6.76,0,0.09,0,2,0,3,2,0.08561643835616438,0.002704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,44000,2.0,4,10000,15.65,1,0.23,0,2,1,3,1,0.22727272727272727,0.001565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,45000,2.0,1,11250,9.38,0,0.25,0,4,1,3,0,0.25,0.0008337777777777778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,56000,8.0,5,20000,16.7,1,0.36,1,4,0,4,3,0.35714285714285715,0.0008349999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,33000,1.0,2,5000,10.25,0,0.15,0,2,0,3,2,0.15151515151515152,0.00205,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,70000,8.0,2,25000,9.62,0,0.36,0,4,0,4,3,0.35714285714285715,0.0003848,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,68000,5.0,2,11500,9.99,0,0.17,0,2,0,4,0,0.16911764705882354,0.000868695652173913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,37200,2.0,1,10000,6.92,0,0.27,0,2,0,3,1,0.26881720430107525,0.000692,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,25200,7.0,4,7500,14.96,1,0.3,0,3,0,3,1,0.2976190476190476,0.0019946666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,62400,8.0,2,15000,9.45,0,0.24,0,2,0,4,0,0.2403846153846154,0.0006299999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,40000,11.0,2,5000,9.91,0,0.13,0,3,1,3,2,0.125,0.001982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,80004,9.0,3,20000,14.26,0,0.25,0,2,1,1,3,0.24998750062496874,0.000713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,55000,7.0,2,4200,9.91,0,0.08,0,4,0,4,2,0.07636363636363637,0.0023595238095238096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,100000,2.0,4,21000,16.49,1,0.21,1,3,1,1,3,0.21,0.0007852380952380951,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,50004,2.0,1,4000,6.92,0,0.08,0,4,0,4,2,0.07999360051195904,0.00173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,38400,5.0,2,5000,10.59,0,0.13,0,3,0,3,2,0.13020833333333334,0.002118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,61400,1.0,3,12250,12.23,0,0.2,1,2,0,4,0,0.1995114006514658,0.0009983673469387755,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,53664,7.0,2,15000,10.75,0,0.28,0,2,0,4,0,0.27951699463327373,0.0007166666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,62000,0.0,3,8400,13.47,0,0.14,0,3,0,4,1,0.13548387096774195,0.0016035714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22,35325,2.0,4,6500,15.95,1,0.18,0,3,0,3,1,0.18400566171266808,0.0024538461538461537,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,45600,7.0,3,13000,12.99,0,0.29,0,2,1,3,0,0.2850877192982456,0.0009992307692307692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,47500,2.0,2,7500,10.99,0,0.16,0,3,0,3,1,0.15789473684210525,0.0014653333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,58000,4.0,2,8000,10.37,0,0.14,0,2,0,4,1,0.13793103448275862,0.0012962499999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,60000,6.0,1,7000,7.14,0,0.12,0,3,0,4,1,0.11666666666666667,0.0010199999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,41604,1.0,2,14400,10.99,0,0.35,0,4,0,3,0,0.3461205653302567,0.0007631944444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,75000,0.0,2,10000,11.49,0,0.13,0,4,0,4,1,0.13333333333333333,0.001149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26,62500,7.0,3,12000,12.23,0,0.19,1,4,1,4,0,0.192,0.0010191666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22,33685,6.0,3,5000,13.85,0,0.15,0,3,0,3,2,0.14843402107763098,0.00277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,78000,7.0,2,20000,10.99,0,0.26,0,4,0,1,3,0.2564102564102564,0.0005495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21,98000,5.0,2,6000,10.59,0,0.06,0,4,0,1,1,0.061224489795918366,0.001765,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,85596,5.0,2,6000,10.0,0,0.07,0,2,0,1,1,0.07009673349221926,0.0016666666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,45000,1.0,2,12000,10.99,0,0.27,0,3,0,3,0,0.26666666666666666,0.0009158333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,33359,2.0,1,9000,10.99,1,0.27,0,4,0,3,1,0.2697922599598309,0.0012211111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,55000,1.0,1,3200,8.49,0,0.06,0,2,1,4,2,0.05818181818181818,0.002653125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,27996,3.0,3,5500,12.53,0,0.2,0,2,0,3,1,0.19645663666238034,0.002278181818181818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,18000,5.0,2,4000,10.99,1,0.22,0,3,0,2,2,0.2222222222222222,0.0027475,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,95000,1.0,3,7200,12.23,0,0.08,1,4,0,1,1,0.07578947368421053,0.0016986111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,69996,9.0,4,25000,15.21,1,0.36,0,4,1,4,3,0.35716326647236984,0.0006084,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,27983,7.0,1,6000,7.88,0,0.21,0,3,1,3,1,0.21441589536504307,0.0013133333333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,85500,1.0,3,17000,13.11,0,0.2,1,3,0,1,3,0.19883040935672514,0.0007711764705882353,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,58000,3.0,3,15000,13.79,0,0.26,1,2,0,4,0,0.25862068965517243,0.0009193333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,45000,4.0,1,5400,7.29,0,0.12,0,2,0,3,1,0.12,0.00135,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23,43500,0.0,3,10450,13.57,0,0.24,0,3,0,3,0,0.24022988505747125,0.0012985645933014354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,102000,3.0,2,20000,11.36,0,0.2,0,4,1,0,3,0.19607843137254902,0.0005679999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,23000,4.0,1,5500,6.54,0,0.24,0,3,0,2,1,0.2391304347826087,0.0011890909090909092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,49000,7.0,3,4000,13.99,0,0.08,0,3,0,3,2,0.08163265306122448,0.0034975,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,50000,3.0,2,10000,10.99,0,0.2,0,3,0,3,1,0.2,0.001099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,85000,1.0,3,15000,12.73,0,0.18,0,3,1,1,0,0.17647058823529413,0.0008486666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,48000,1.0,2,7200,9.62,0,0.15,0,3,0,3,1,0.15,0.001336111111111111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,57355,5.0,3,25000,13.49,1,0.37,0,3,0,4,3,0.4358817888588615,0.0005396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,30996,7.0,5,7000,16.63,0,0.23,1,2,0,3,1,0.22583559168925021,0.0023757142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,22200,2.0,4,2500,16.29,1,0.11,1,2,0,2,2,0.11261261261261261,0.006516,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,25000,0.0,1,4400,6.76,0,0.18,0,2,0,2,2,0.176,0.0015363636363636363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,22596,4.0,2,7500,9.76,1,0.33,0,3,0,2,1,0.33191715347849177,0.0013013333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,33300,5.0,4,5325,14.59,1,0.16,0,4,0,3,1,0.15990990990990991,0.002739906103286385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,30000,6.0,5,7750,10.99,0,0.26,0,4,0,3,1,0.25833333333333336,0.0014180645161290322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,35000,4.0,1,4000,7.51,0,0.11,0,4,1,3,2,0.11428571428571428,0.0018775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,18000,5.0,3,3000,15.27,1,0.17,0,2,0,2,2,0.16666666666666666,0.00509,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,45000,7.0,2,6000,11.49,0,0.13,0,3,0,3,1,0.13333333333333333,0.001915,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,65000,5.0,2,9600,11.99,0,0.15,0,3,0,4,1,0.1476923076923077,0.0012489583333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,69000,10.0,4,6200,15.99,1,0.09,1,3,1,4,1,0.08985507246376812,0.002579032258064516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,46000,4.0,1,9000,7.14,0,0.2,0,3,1,3,1,0.1956521739130435,0.0007933333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,48000,4.0,1,5000,5.99,0,0.1,0,4,0,3,2,0.10416666666666667,0.001198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,13200,0.0,2,2500,9.91,1,0.19,0,3,0,2,2,0.1893939393939394,0.003964,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25,49000,9.0,1,7000,6.99,0,0.14,0,3,1,3,1,0.14285714285714285,0.0009985714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,60000,0.0,1,5500,7.88,0,0.09,0,3,0,4,1,0.09166666666666666,0.0014327272727272728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22,26400,1.0,3,3500,15.27,0,0.13,0,3,0,3,2,0.13257575757575757,0.004362857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24,42000,2.0,1,7000,8.59,0,0.17,0,3,0,3,1,0.16666666666666666,0.0012271428571428572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,50000,4.0,1,10000,9.32,0,0.2,0,3,0,3,1,0.2,0.000932,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,34000,2.0,3,15450,11.22,1,0.45,1,4,1,3,3,0.45441176470588235,0.0007262135922330098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,80000,0.0,1,6000,8.59,0,0.07,0,2,0,1,1,0.075,0.0014316666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,55782,3.0,1,17000,7.51,0,0.3,0,2,0,4,3,0.3047578071779427,0.00044176470588235293,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26,65935,1.0,4,24250,14.96,1,0.37,0,4,1,4,3,0.3677864563585349,0.0006169072164948454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,82000,2.0,2,20900,12.69,0,0.25,0,2,0,1,3,0.2548780487804878,0.000607177033492823,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,46800,5.0,3,12000,13.11,1,0.26,0,4,1,3,0,0.2564102564102564,0.0010925,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,108000,7.0,2,10000,10.99,1,0.09,0,3,0,0,1,0.09259259259259259,0.001099,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,78000,7.0,3,9000,11.78,1,0.12,1,3,1,1,1,0.11538461538461539,0.0013088888888888887,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,19680,2.0,4,7750,14.83,1,0.39,0,4,0,2,1,0.3938008130081301,0.0019135483870967743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,43200,2.0,4,9100,13.24,1,0.21,0,3,0,3,1,0.21064814814814814,0.001454945054945055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,80000,8.0,1,5550,8.49,0,0.07,0,3,0,1,1,0.069375,0.0015297297297297298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,50663,0.0,3,7500,13.22,0,0.15,0,2,0,4,1,0.1480370289955194,0.0017626666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,122500,1.0,2,10000,10.65,0,0.08,0,2,1,0,1,0.08163265306122448,0.001065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,33600,1.0,4,5000,18.25,0,0.15,0,2,0,3,2,0.1488095238095238,0.00365,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,88512,6.0,1,3000,5.79,0,0.03,0,2,0,1,2,0.03389370932754881,0.00193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,28800,5.0,2,2800,10.38,0,0.1,0,2,0,3,2,0.09722222222222222,0.0037071428571428576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
